%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826113863911589,547,1481826113861889100,,1418.0,0.0
1481826113883559087,548,1481826113881117329,,1418.0,0.0
1481826113907831820,549,1481826113905436260,,1418.0,0.0
1481826113922805384,550,1481826113921037425,,1418.0,0.0
1481826113942891733,551,1481826113941006223,,1419.0,0.0
1481826113963332925,552,1481826113961044604,,1419.0,0.0
1481826113983182140,553,1481826113981042880,,1419.0,0.0
1481826114004295619,554,1481826114001005897,,1418.0,0.0
1481826114023142235,555,1481826114021284433,,1418.0,0.0
1481826114044557640,556,1481826114041083648,,1419.0,0.0
1481826114063009050,557,1481826114061265205,,1418.0,0.0
1481826114083763677,558,1481826114081199107,,1419.0,0.0
1481826114102684980,559,1481826114101021031,,1419.0,0.0
1481826114123290441,560,1481826114120993370,,1419.0,0.0
1481826114143217208,561,1481826114141032220,,1419.0,0.0
1481826114163330484,562,1481826114161008205,,1418.0,0.0
1481826114182777670,563,1481826114181001274,,1419.0,0.0
1481826114203591359,564,1481826114201001373,,1418.0,0.0
1481826114222594069,565,1481826114221056056,,1419.0,0.0
1481826114243303227,566,1481826114241032041,,1418.0,0.0
1481826114262650049,567,1481826114261007662,,1418.0,0.0
1481826114283289625,568,1481826114281632394,,1419.0,0.0
1481826114302722488,569,1481826114301037757,,1418.0,0.0
1481826114323815602,570,1481826114321006399,,1419.0,0.0
1481826114343610964,571,1481826114341012019,,1419.0,0.0
1481826114363087941,572,1481826114361018265,,1419.0,0.0
1481826114383506580,573,1481826114380996438,,1418.0,0.0
1481826114409203368,574,1481826114406537966,,1419.0,0.0
1481826114423180896,575,1481826114421021949,,1418.0,0.0
1481826114442723030,576,1481826114441017830,,1418.0,0.0
1481826114463969425,577,1481826114461036993,,1418.0,0.0
1481826114483173487,578,1481826114481021832,,1419.0,0.0
1481826114502556142,579,1481826114501017140,,1418.0,0.0
1481826114522759470,580,1481826114521031250,,1418.0,0.0
1481826114542629154,581,1481826114541054058,,1418.0,0.0
1481826114562766649,582,1481826114561042231,,1419.0,0.0
1481826114582633676,583,1481826114581040768,,1419.0,0.0
1481826114602923097,584,1481826114601041024,,1419.0,0.0
1481826114623475381,585,1481826114621043363,,1419.0,0.0
1481826114642862984,586,1481826114641024349,,1419.0,0.0
1481826114664846407,587,1481826114661914496,,1419.0,0.0
1481826114682840163,588,1481826114681012986,,1418.0,0.0
1481826114703094428,589,1481826114701111678,,1418.0,0.0
1481826114723612546,590,1481826114721106309,,1419.0,0.0
1481826114742582912,591,1481826114741026410,,1418.0,0.0
1481826114763999358,592,1481826114761010884,,1419.0,0.0
1481826114782708996,593,1481826114781020255,,1419.0,0.0
1481826114803988047,594,1481826114801022646,,1419.0,0.0
1481826114822648206,595,1481826114821037381,,1418.0,0.0
1481826114847404478,596,1481826114841013783,,1418.0,0.0
1481826114862719551,597,1481826114861021539,,1418.0,0.0
1481826114882702047,598,1481826114881088253,,1419.0,0.0
1481826114906928686,599,1481826114904854478,,1418.0,0.0
1481826114923548023,600,1481826114921014859,,1418.0,0.0
1481826114942608388,601,1481826114941019751,,1418.0,0.0
1481826114963566243,602,1481826114961055788,,1418.0,0.0
1481826114982758899,603,1481826114981017398,,1419.0,0.0
1481826115003632588,604,1481826115001142758,,1418.0,0.0
1481826115022777067,605,1481826115021022858,,1419.0,0.0
1481826115043740078,606,1481826115041126186,,1419.0,0.0
1481826115062806381,607,1481826115061050713,,1419.0,0.0
1481826115083239135,608,1481826115081022793,,1419.0,0.0
1481826115103253557,609,1481826115100990913,,1418.0,0.0
1481826115122647410,610,1481826115121024659,,1418.0,0.0
1481826115143272298,611,1481826115141010123,,1419.0,0.0
1481826115162579537,612,1481826115161020587,,1419.0,0.0
1481826115184669730,613,1481826115180999229,,1419.0,0.0
1481826115203425930,614,1481826115201022766,,1419.0,0.0
1481826115224188578,615,1481826115221046147,,1418.0,0.0
1481826115242881341,616,1481826115241018955,,1419.0,0.0
1481826115264796430,617,1481826115261026086,,1419.0,0.0
1481826115282555500,618,1481826115281025821,,1419.0,0.0
1481826115304183716,619,1481826115301032223,,1418.0,0.0
1481826115323116374,620,1481826115321010135,,1418.0,0.0
1481826115344386206,621,1481826115341020547,,1418.0,0.0
1481826115362584389,622,1481826115361033720,,1418.0,0.0
1481826115385036871,623,1481826115381019861,,1418.0,0.0
1481826115405394052,624,1481826115401739853,,1419.0,0.0
1481826115424669989,625,1481826115422691093,,1418.0,0.0
1481826115444238476,626,1481826115441245211,,1419.0,0.0
1481826115464364096,627,1481826115461057500,,1418.0,0.0
1481826115482998422,628,1481826115480996089,,1417.0,0.0
1481826115502676857,629,1481826115501016762,,1418.0,0.0
